VTEC Events for: [SCC019] Charleston ,,,,
Event ID,Phenomena,Significance,Issued,Expired
63,Severe Thunderstorm,Warning,Tue Sep 11 2001 15:18:00 GMT-0400 (Eastern Daylight Time),Tue Sep 11 2001 15:45:00 GMT-0400 (Eastern Daylight Time)
16,Severe Thunderstorm,Warning,Fri May 03 2002 21:33:00 GMT-0400 (Eastern Daylight Time),Fri May 03 2002 22:15:00 GMT-0400 (Eastern Daylight Time)
3,Tornado,Warning,Sat May 04 2002 20:47:00 GMT-0400 (Eastern Daylight Time),Sat May 04 2002 21:45:00 GMT-0400 (Eastern Daylight Time)
4,Tornado,Warning,Sat May 04 2002 21:22:00 GMT-0400 (Eastern Daylight Time),Sat May 04 2002 21:50:00 GMT-0400 (Eastern Daylight Time)
18,Severe Thunderstorm,Warning,Sat May 04 2002 23:18:00 GMT-0400 (Eastern Daylight Time),Sat May 04 2002 23:55:00 GMT-0400 (Eastern Daylight Time)
21,Severe Thunderstorm,Warning,Mon May 13 2002 22:53:00 GMT-0400 (Eastern Daylight Time),Mon May 13 2002 23:30:00 GMT-0400 (Eastern Daylight Time)
23,Severe Thunderstorm,Warning,Sat May 18 2002 14:38:00 GMT-0400 (Eastern Daylight Time),Sat May 18 2002 15:15:00 GMT-0400 (Eastern Daylight Time)
35,Severe Thunderstorm,Warning,Fri Jun 14 2002 15:03:00 GMT-0400 (Eastern Daylight Time),Fri Jun 14 2002 15:30:00 GMT-0400 (Eastern Daylight Time)
1,Flash Flood,Warning,Sat Jun 22 2002 09:21:00 GMT-0400 (Eastern Daylight Time),Sat Jun 22 2002 12:15:00 GMT-0400 (Eastern Daylight Time)
37,Severe Thunderstorm,Warning,Sun Jun 30 2002 13:57:00 GMT-0400 (Eastern Daylight Time),Sun Jun 30 2002 14:30:00 GMT-0400 (Eastern Daylight Time)
38,Severe Thunderstorm,Warning,Sun Jun 30 2002 14:30:00 GMT-0400 (Eastern Daylight Time),Sun Jun 30 2002 15:00:00 GMT-0400 (Eastern Daylight Time)
57,Severe Thunderstorm,Warning,Thu Jul 11 2002 15:50:00 GMT-0400 (Eastern Daylight Time),Thu Jul 11 2002 16:30:00 GMT-0400 (Eastern Daylight Time)
6,Flash Flood,Warning,Fri Aug 30 2002 10:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 30 2002 13:00:00 GMT-0400 (Eastern Daylight Time)
7,Flash Flood,Warning,Sat Aug 31 2002 19:07:00 GMT-0400 (Eastern Daylight Time),Sat Aug 31 2002 21:00:00 GMT-0400 (Eastern Daylight Time)
6,Tornado,Warning,Sat Sep 28 2002 18:16:00 GMT-0400 (Eastern Daylight Time),Sat Sep 28 2002 18:45:00 GMT-0400 (Eastern Daylight Time)
6,Tornado,Warning,Sat Sep 28 2002 18:16:00 GMT-0400 (Eastern Daylight Time),Sat Sep 28 2002 18:45:00 GMT-0400 (Eastern Daylight Time)
12,Flash Flood,Warning,Thu Oct 10 2002 21:26:00 GMT-0400 (Eastern Daylight Time),Fri Oct 11 2002 00:30:00 GMT-0400 (Eastern Daylight Time)
7,Tornado,Warning,Thu Oct 10 2002 21:55:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2002 22:45:00 GMT-0400 (Eastern Daylight Time)
15,Flash Flood,Warning,Fri Oct 11 2002 11:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 11 2002 13:00:00 GMT-0400 (Eastern Daylight Time)
100,Severe Thunderstorm,Warning,Mon Nov 11 2002 22:52:00 GMT-0500 (Eastern Standard Time),Mon Nov 11 2002 23:15:00 GMT-0500 (Eastern Standard Time)
100,Severe Thunderstorm,Warning,Mon Nov 11 2002 22:52:00 GMT-0500 (Eastern Standard Time),Mon Nov 11 2002 23:15:00 GMT-0500 (Eastern Standard Time)
111,Severe Thunderstorm,Warning,Tue Dec 24 2002 12:38:00 GMT-0500 (Eastern Standard Time),Tue Dec 24 2002 13:30:00 GMT-0500 (Eastern Standard Time)
15,Severe Thunderstorm,Warning,Sat Feb 22 2003 14:01:00 GMT-0500 (Eastern Standard Time),Sat Feb 22 2003 15:15:00 GMT-0500 (Eastern Standard Time)
16,Severe Thunderstorm,Warning,Sat Feb 22 2003 15:53:00 GMT-0500 (Eastern Standard Time),Sat Feb 22 2003 17:00:00 GMT-0500 (Eastern Standard Time)
24,Severe Thunderstorm,Warning,Thu Mar 20 2003 08:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 20 2003 08:45:00 GMT-0500 (Eastern Standard Time)
26,Severe Thunderstorm,Warning,Thu Mar 20 2003 11:20:00 GMT-0500 (Eastern Standard Time),Thu Mar 20 2003 12:00:00 GMT-0500 (Eastern Standard Time)
38,Severe Thunderstorm,Warning,Thu Mar 20 2003 21:47:00 GMT-0500 (Eastern Standard Time),Thu Mar 20 2003 22:30:00 GMT-0500 (Eastern Standard Time)
48,Severe Thunderstorm,Warning,Sat Apr 26 2003 10:43:00 GMT-0400 (Eastern Daylight Time),Sat Apr 26 2003 11:45:00 GMT-0400 (Eastern Daylight Time)
49,Severe Thunderstorm,Warning,Sat Apr 26 2003 11:39:00 GMT-0400 (Eastern Daylight Time),Sat Apr 26 2003 12:45:00 GMT-0400 (Eastern Daylight Time)
11,Tornado,Warning,Tue May 06 2003 19:03:00 GMT-0400 (Eastern Daylight Time),Tue May 06 2003 19:30:00 GMT-0400 (Eastern Daylight Time)
61,Severe Thunderstorm,Warning,Tue May 06 2003 19:35:00 GMT-0400 (Eastern Daylight Time),Tue May 06 2003 20:15:00 GMT-0400 (Eastern Daylight Time)
62,Severe Thunderstorm,Warning,Tue May 06 2003 20:15:00 GMT-0400 (Eastern Daylight Time),Tue May 06 2003 21:00:00 GMT-0400 (Eastern Daylight Time)
71,Severe Thunderstorm,Warning,Fri May 16 2003 18:01:00 GMT-0400 (Eastern Daylight Time),Fri May 16 2003 18:30:00 GMT-0400 (Eastern Daylight Time)
72,Severe Thunderstorm,Warning,Fri May 16 2003 18:31:00 GMT-0400 (Eastern Daylight Time),Fri May 16 2003 19:15:00 GMT-0400 (Eastern Daylight Time)
88,Severe Thunderstorm,Warning,Tue Jun 03 2003 18:43:00 GMT-0400 (Eastern Daylight Time),Tue Jun 03 2003 19:45:00 GMT-0400 (Eastern Daylight Time)
91,Severe Thunderstorm,Warning,Tue Jun 03 2003 19:48:00 GMT-0400 (Eastern Daylight Time),Tue Jun 03 2003 20:15:00 GMT-0400 (Eastern Daylight Time)
107,Severe Thunderstorm,Warning,Thu Jul 10 2003 17:28:00 GMT-0400 (Eastern Daylight Time),Thu Jul 10 2003 18:45:00 GMT-0400 (Eastern Daylight Time)
107,Severe Thunderstorm,Warning,Thu Jul 10 2003 17:28:00 GMT-0400 (Eastern Daylight Time),Thu Jul 10 2003 18:45:00 GMT-0400 (Eastern Daylight Time)
16,Flash Flood,Warning,Mon Jul 14 2003 10:32:00 GMT-0400 (Eastern Daylight Time),Mon Jul 14 2003 11:30:00 GMT-0400 (Eastern Daylight Time)
123,Severe Thunderstorm,Warning,Wed Jul 23 2003 17:03:00 GMT-0400 (Eastern Daylight Time),Wed Jul 23 2003 18:00:00 GMT-0400 (Eastern Daylight Time)
21,Flash Flood,Warning,Sat Jul 26 2003 06:13:00 GMT-0400 (Eastern Daylight Time),Sat Jul 26 2003 09:00:00 GMT-0400 (Eastern Daylight Time)
132,Severe Thunderstorm,Warning,Mon Aug 18 2003 16:08:00 GMT-0400 (Eastern Daylight Time),Mon Aug 18 2003 17:00:00 GMT-0400 (Eastern Daylight Time)
133,Severe Thunderstorm,Warning,Mon Aug 18 2003 18:03:00 GMT-0400 (Eastern Daylight Time),Mon Aug 18 2003 18:45:00 GMT-0400 (Eastern Daylight Time)
134,Severe Thunderstorm,Warning,Sun Aug 24 2003 15:22:00 GMT-0400 (Eastern Daylight Time),Sun Aug 24 2003 16:00:00 GMT-0400 (Eastern Daylight Time)
139,Severe Thunderstorm,Warning,Wed Nov 19 2003 10:06:00 GMT-0500 (Eastern Standard Time),Wed Nov 19 2003 10:45:00 GMT-0500 (Eastern Standard Time)
9,Severe Thunderstorm,Warning,Thu Apr 08 2004 19:32:00 GMT-0400 (Eastern Daylight Time),Thu Apr 08 2004 20:30:00 GMT-0400 (Eastern Daylight Time)
11,Severe Thunderstorm,Warning,Sat May 01 2004 15:33:00 GMT-0400 (Eastern Daylight Time),Sat May 01 2004 16:15:00 GMT-0400 (Eastern Daylight Time)
28,Severe Thunderstorm,Warning,Sun May 02 2004 18:32:00 GMT-0400 (Eastern Daylight Time),Sun May 02 2004 19:30:00 GMT-0400 (Eastern Daylight Time)
30,Severe Thunderstorm,Warning,Sun May 02 2004 19:30:00 GMT-0400 (Eastern Daylight Time),Sun May 02 2004 21:00:00 GMT-0400 (Eastern Daylight Time)
6,Flash Flood,Warning,Tue Jun 15 2004 10:23:00 GMT-0400 (Eastern Daylight Time),Tue Jun 15 2004 13:15:00 GMT-0400 (Eastern Daylight Time)
53,Severe Thunderstorm,Warning,Wed Jun 23 2004 20:35:00 GMT-0400 (Eastern Daylight Time),Wed Jun 23 2004 21:15:00 GMT-0400 (Eastern Daylight Time)
54,Severe Thunderstorm,Warning,Wed Jun 23 2004 21:10:00 GMT-0400 (Eastern Daylight Time),Wed Jun 23 2004 22:00:00 GMT-0400 (Eastern Daylight Time)
62,Severe Thunderstorm,Warning,Wed Jun 30 2004 14:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 30 2004 14:30:00 GMT-0400 (Eastern Daylight Time)
7,Flash Flood,Warning,Wed Jun 30 2004 14:26:00 GMT-0400 (Eastern Daylight Time),Wed Jun 30 2004 17:30:00 GMT-0400 (Eastern Daylight Time)
8,Tornado,Warning,Thu Jul 01 2004 12:46:00 GMT-0400 (Eastern Daylight Time),Thu Jul 01 2004 13:15:00 GMT-0400 (Eastern Daylight Time)
69,Severe Thunderstorm,Warning,Thu Jul 08 2004 18:35:00 GMT-0400 (Eastern Daylight Time),Thu Jul 08 2004 19:15:00 GMT-0400 (Eastern Daylight Time)
70,Severe Thunderstorm,Warning,Fri Jul 09 2004 15:47:00 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2004 16:15:00 GMT-0400 (Eastern Daylight Time)
71,Severe Thunderstorm,Warning,Fri Jul 09 2004 16:16:00 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2004 17:00:00 GMT-0400 (Eastern Daylight Time)
73,Severe Thunderstorm,Warning,Fri Jul 09 2004 17:43:00 GMT-0400 (Eastern Daylight Time),Fri Jul 09 2004 18:15:00 GMT-0400 (Eastern Daylight Time)
75,Severe Thunderstorm,Warning,Sat Jul 10 2004 16:15:00 GMT-0400 (Eastern Daylight Time),Sat Jul 10 2004 17:00:00 GMT-0400 (Eastern Daylight Time)
76,Severe Thunderstorm,Warning,Sat Jul 10 2004 16:57:00 GMT-0400 (Eastern Daylight Time),Sat Jul 10 2004 17:30:00 GMT-0400 (Eastern Daylight Time)
81,Severe Thunderstorm,Warning,Sun Jul 11 2004 16:12:00 GMT-0400 (Eastern Daylight Time),Sun Jul 11 2004 16:45:00 GMT-0400 (Eastern Daylight Time)
15,Tornado,Warning,Thu Aug 12 2004 22:55:00 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2004 23:30:00 GMT-0400 (Eastern Daylight Time)
102,Severe Thunderstorm,Warning,Thu Aug 12 2004 23:43:00 GMT-0400 (Eastern Daylight Time),Fri Aug 13 2004 00:30:00 GMT-0400 (Eastern Daylight Time)
103,Severe Thunderstorm,Warning,Fri Aug 13 2004 00:31:00 GMT-0400 (Eastern Daylight Time),Fri Aug 13 2004 00:45:00 GMT-0400 (Eastern Daylight Time)
10,Flash Flood,Warning,Sat Aug 14 2004 08:02:00 GMT-0400 (Eastern Daylight Time),Sat Aug 14 2004 10:00:00 GMT-0400 (Eastern Daylight Time)
16,Tornado,Warning,Sat Aug 14 2004 09:53:00 GMT-0400 (Eastern Daylight Time),Sat Aug 14 2004 10:30:00 GMT-0400 (Eastern Daylight Time)
11,Flash Flood,Warning,Sun Aug 15 2004 06:04:00 GMT-0400 (Eastern Daylight Time),Sun Aug 15 2004 09:00:00 GMT-0400 (Eastern Daylight Time)
13,Flash Flood,Warning,Sun Aug 29 2004 06:31:00 GMT-0400 (Eastern Daylight Time),Sun Aug 29 2004 08:30:00 GMT-0400 (Eastern Daylight Time)
14,Flash Flood,Warning,Sun Aug 29 2004 08:22:00 GMT-0400 (Eastern Daylight Time),Sun Aug 29 2004 11:15:00 GMT-0400 (Eastern Daylight Time)
15,Flash Flood,Warning,Sun Aug 29 2004 11:03:00 GMT-0400 (Eastern Daylight Time),Sun Aug 29 2004 14:00:00 GMT-0400 (Eastern Daylight Time)
34,Tornado,Warning,Mon Sep 06 2004 12:35:00 GMT-0400 (Eastern Daylight Time),Mon Sep 06 2004 13:15:00 GMT-0400 (Eastern Daylight Time)
37,Tornado,Warning,Mon Sep 06 2004 18:31:00 GMT-0400 (Eastern Daylight Time),Mon Sep 06 2004 19:15:00 GMT-0400 (Eastern Daylight Time)
38,Tornado,Warning,Mon Sep 06 2004 19:10:00 GMT-0400 (Eastern Daylight Time),Mon Sep 06 2004 19:45:00 GMT-0400 (Eastern Daylight Time)
48,Tornado,Warning,Tue Sep 07 2004 11:13:00 GMT-0400 (Eastern Daylight Time),Tue Sep 07 2004 11:45:00 GMT-0400 (Eastern Daylight Time)
21,Flash Flood,Warning,Mon Sep 27 2004 06:32:00 GMT-0400 (Eastern Daylight Time),Mon Sep 27 2004 12:30:00 GMT-0400 (Eastern Daylight Time)
8,Severe Thunderstorm,Warning,Sat Mar 05 2005 15:36:00 GMT-0500 (Eastern Standard Time),Sat Mar 05 2005 17:35:00 GMT-0500 (Eastern Standard Time)
14,Severe Thunderstorm,Warning,Tue Mar 08 2005 09:13:00 GMT-0500 (Eastern Standard Time),Tue Mar 08 2005 10:15:00 GMT-0500 (Eastern Standard Time)
30,Severe Thunderstorm,Warning,Mon Mar 28 2005 04:34:00 GMT-0500 (Eastern Standard Time),Mon Mar 28 2005 05:30:00 GMT-0500 (Eastern Standard Time)
33,Severe Thunderstorm,Warning,Wed Apr 13 2005 16:18:00 GMT-0400 (Eastern Daylight Time),Wed Apr 13 2005 16:48:00 GMT-0400 (Eastern Daylight Time)
5,Flash Flood,Warning,Mon May 16 2005 14:44:00 GMT-0400 (Eastern Daylight Time),Mon May 16 2005 16:15:00 GMT-0400 (Eastern Daylight Time)
6,Flash Flood,Warning,Tue May 17 2005 13:49:00 GMT-0400 (Eastern Daylight Time),Tue May 17 2005 16:45:00 GMT-0400 (Eastern Daylight Time)
64,Severe Thunderstorm,Warning,Fri May 20 2005 16:06:00 GMT-0400 (Eastern Daylight Time),Fri May 20 2005 17:00:00 GMT-0400 (Eastern Daylight Time)
3,Tornado,Warning,Mon May 30 2005 07:23:00 GMT-0400 (Eastern Daylight Time),Mon May 30 2005 07:54:00 GMT-0400 (Eastern Daylight Time)
4,Tornado,Warning,Mon May 30 2005 07:57:00 GMT-0400 (Eastern Daylight Time),Mon May 30 2005 08:15:00 GMT-0400 (Eastern Daylight Time)
81,Severe Thunderstorm,Warning,Sat Jun 18 2005 13:02:00 GMT-0400 (Eastern Daylight Time),Sat Jun 18 2005 13:46:00 GMT-0400 (Eastern Daylight Time)
85,Severe Thunderstorm,Warning,Sun Jun 19 2005 13:46:00 GMT-0400 (Eastern Daylight Time),Sun Jun 19 2005 14:45:00 GMT-0400 (Eastern Daylight Time)
89,Severe Thunderstorm,Warning,Sun Jun 19 2005 14:45:00 GMT-0400 (Eastern Daylight Time),Sun Jun 19 2005 15:24:00 GMT-0400 (Eastern Daylight Time)
11,Flash Flood,Warning,Tue Jun 28 2005 14:28:00 GMT-0400 (Eastern Daylight Time),Tue Jun 28 2005 16:30:00 GMT-0400 (Eastern Daylight Time)
14,Flash Flood,Warning,Sat Jul 09 2005 14:13:00 GMT-0400 (Eastern Daylight Time),Sat Jul 09 2005 17:15:00 GMT-0400 (Eastern Daylight Time)
102,Severe Thunderstorm,Warning,Thu Jul 21 2005 15:58:00 GMT-0400 (Eastern Daylight Time),Thu Jul 21 2005 16:42:00 GMT-0400 (Eastern Daylight Time)
15,Flash Flood,Warning,Thu Jul 21 2005 16:36:00 GMT-0400 (Eastern Daylight Time),Thu Jul 21 2005 18:30:00 GMT-0400 (Eastern Daylight Time)
116,Severe Thunderstorm,Warning,Wed Aug 17 2005 16:27:00 GMT-0400 (Eastern Daylight Time),Wed Aug 17 2005 17:28:00 GMT-0400 (Eastern Daylight Time)
18,Flash Flood,Warning,Wed Aug 17 2005 18:35:00 GMT-0400 (Eastern Daylight Time),Wed Aug 17 2005 20:30:00 GMT-0400 (Eastern Daylight Time)
117,Severe Thunderstorm,Warning,Thu Aug 18 2005 17:38:00 GMT-0400 (Eastern Daylight Time),Thu Aug 18 2005 18:15:00 GMT-0400 (Eastern Daylight Time)
118,Severe Thunderstorm,Warning,Mon Aug 22 2005 12:15:00 GMT-0400 (Eastern Daylight Time),Mon Aug 22 2005 12:45:00 GMT-0400 (Eastern Daylight Time)
119,Severe Thunderstorm,Warning,Mon Aug 22 2005 12:45:00 GMT-0400 (Eastern Daylight Time),Mon Aug 22 2005 13:16:00 GMT-0400 (Eastern Daylight Time)
20,Flash Flood,Warning,Wed Aug 24 2005 15:02:00 GMT-0400 (Eastern Daylight Time),Wed Aug 24 2005 18:00:00 GMT-0400 (Eastern Daylight Time)
21,Flash Flood,Warning,Wed Sep 28 2005 09:53:00 GMT-0400 (Eastern Daylight Time),Wed Sep 28 2005 11:15:00 GMT-0400 (Eastern Daylight Time)
8,Tornado,Watch,Mon Jan 02 2006 13:25:00 GMT-0500 (Eastern Standard Time),Mon Jan 02 2006 18:58:00 GMT-0500 (Eastern Standard Time)
5,Severe Thunderstorm,Warning,Mon Jan 02 2006 14:16:00 GMT-0500 (Eastern Standard Time),Mon Jan 02 2006 15:00:00 GMT-0500 (Eastern Standard Time)
12,Tornado,Watch,Mon Jan 02 2006 18:58:00 GMT-0500 (Eastern Standard Time),Mon Jan 02 2006 23:30:00 GMT-0500 (Eastern Standard Time)
19,Tornado,Watch,Fri Jan 13 2006 16:45:00 GMT-0500 (Eastern Standard Time),Sat Jan 14 2006 00:00:00 GMT-0500 (Eastern Standard Time)
15,Severe Thunderstorm,Warning,Mon Jan 30 2006 23:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 30 2006 23:45:00 GMT-0500 (Eastern Standard Time)
17,Severe Thunderstorm,Warning,Fri Feb 03 2006 23:59:00 GMT-0500 (Eastern Standard Time),Sat Feb 04 2006 01:00:00 GMT-0500 (Eastern Standard Time)
174,Tornado,Watch,Sat Apr 08 2006 13:37:00 GMT-0400 (Eastern Daylight Time),Sat Apr 08 2006 18:44:00 GMT-0400 (Eastern Daylight Time)
26,Severe Thunderstorm,Warning,Sat Apr 08 2006 15:42:00 GMT-0400 (Eastern Daylight Time),Sat Apr 08 2006 16:45:00 GMT-0400 (Eastern Daylight Time)
4,Tornado,Warning,Sat Apr 08 2006 16:29:00 GMT-0400 (Eastern Daylight Time),Sat Apr 08 2006 17:15:00 GMT-0400 (Eastern Daylight Time)
255,Severe Thunderstorm,Watch,Wed Apr 26 2006 12:40:00 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2006 20:27:00 GMT-0400 (Eastern Daylight Time)
39,Severe Thunderstorm,Warning,Wed Apr 26 2006 15:31:00 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2006 16:15:00 GMT-0400 (Eastern Daylight Time)
6,Tornado,Warning,Wed Apr 26 2006 15:49:00 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2006 16:15:00 GMT-0400 (Eastern Daylight Time)
40,Severe Thunderstorm,Warning,Wed Apr 26 2006 16:13:00 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2006 17:01:00 GMT-0400 (Eastern Daylight Time)
45,Severe Thunderstorm,Warning,Wed Apr 26 2006 18:55:00 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2006 20:00:00 GMT-0400 (Eastern Daylight Time)
8,Tornado,Warning,Wed Apr 26 2006 19:51:00 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2006 20:15:00 GMT-0400 (Eastern Daylight Time)
303,Tornado,Watch,Sun May 07 2006 12:48:00 GMT-0400 (Eastern Daylight Time),Sun May 07 2006 20:00:00 GMT-0400 (Eastern Daylight Time)
67,Severe Thunderstorm,Warning,Sun May 07 2006 15:17:00 GMT-0400 (Eastern Daylight Time),Sun May 07 2006 16:00:00 GMT-0400 (Eastern Daylight Time)
72,Severe Thunderstorm,Warning,Sun May 07 2006 17:01:00 GMT-0400 (Eastern Daylight Time),Sun May 07 2006 17:30:00 GMT-0400 (Eastern Daylight Time)
352,Severe Thunderstorm,Watch,Sun May 14 2006 15:32:00 GMT-0400 (Eastern Daylight Time),Sun May 14 2006 18:52:00 GMT-0400 (Eastern Daylight Time)
355,Tornado,Watch,Sun May 14 2006 18:52:00 GMT-0400 (Eastern Daylight Time),Mon May 15 2006 00:00:00 GMT-0400 (Eastern Daylight Time)
80,Severe Thunderstorm,Warning,Sun May 14 2006 19:52:00 GMT-0400 (Eastern Daylight Time),Sun May 14 2006 21:00:00 GMT-0400 (Eastern Daylight Time)
13,Tornado,Warning,Sun May 14 2006 20:10:00 GMT-0400 (Eastern Daylight Time),Sun May 14 2006 21:15:00 GMT-0400 (Eastern Daylight Time)
16,Tornado,Warning,Sun May 14 2006 21:12:00 GMT-0400 (Eastern Daylight Time),Sun May 14 2006 22:15:00 GMT-0400 (Eastern Daylight Time)
88,Severe Thunderstorm,Warning,Sun May 14 2006 22:15:00 GMT-0400 (Eastern Daylight Time),Sun May 14 2006 23:00:00 GMT-0400 (Eastern Daylight Time)
368,Severe Thunderstorm,Watch,Sat May 20 2006 15:37:00 GMT-0400 (Eastern Daylight Time),Sat May 20 2006 21:35:00 GMT-0400 (Eastern Daylight Time)
96,Severe Thunderstorm,Warning,Sat May 20 2006 19:21:00 GMT-0400 (Eastern Daylight Time),Sat May 20 2006 20:00:00 GMT-0400 (Eastern Daylight Time)
18,Tornado,Warning,Sat May 20 2006 19:25:00 GMT-0400 (Eastern Daylight Time),Sat May 20 2006 20:00:00 GMT-0400 (Eastern Daylight Time)
373,Severe Thunderstorm,Watch,Sun May 21 2006 16:10:00 GMT-0400 (Eastern Daylight Time),Sun May 21 2006 18:37:00 GMT-0400 (Eastern Daylight Time)
100,Severe Thunderstorm,Warning,Mon May 22 2006 18:32:00 GMT-0400 (Eastern Daylight Time),Mon May 22 2006 19:15:00 GMT-0400 (Eastern Daylight Time)
402,Severe Thunderstorm,Watch,Fri May 26 2006 14:18:00 GMT-0400 (Eastern Daylight Time),Fri May 26 2006 23:00:00 GMT-0400 (Eastern Daylight Time)
109,Severe Thunderstorm,Warning,Sat May 27 2006 15:37:00 GMT-0400 (Eastern Daylight Time),Sat May 27 2006 16:30:00 GMT-0400 (Eastern Daylight Time)
20,Tornado,Warning,Sat May 27 2006 16:01:00 GMT-0400 (Eastern Daylight Time),Sat May 27 2006 16:45:00 GMT-0400 (Eastern Daylight Time)
451,Severe Thunderstorm,Watch,Thu Jun 08 2006 14:26:00 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2006 21:00:00 GMT-0400 (Eastern Daylight Time)
475,Tornado,Watch,Tue Jun 13 2006 14:25:00 GMT-0400 (Eastern Daylight Time),Tue Jun 13 2006 21:37:00 GMT-0400 (Eastern Daylight Time)
28,Tornado,Warning,Tue Jun 13 2006 18:32:00 GMT-0400 (Eastern Daylight Time),Tue Jun 13 2006 19:15:00 GMT-0400 (Eastern Daylight Time)
31,Tornado,Warning,Tue Jun 13 2006 19:34:00 GMT-0400 (Eastern Daylight Time),Tue Jun 13 2006 20:00:00 GMT-0400 (Eastern Daylight Time)
32,Tornado,Warning,Tue Jun 13 2006 19:59:00 GMT-0400 (Eastern Daylight Time),Tue Jun 13 2006 21:00:00 GMT-0400 (Eastern Daylight Time)
478,Tornado,Watch,Tue Jun 13 2006 21:37:00 GMT-0400 (Eastern Daylight Time),Wed Jun 14 2006 05:00:00 GMT-0400 (Eastern Daylight Time)
36,Tornado,Warning,Tue Jun 13 2006 23:07:00 GMT-0400 (Eastern Daylight Time),Tue Jun 13 2006 23:30:00 GMT-0400 (Eastern Daylight Time)
37,Tornado,Warning,Tue Jun 13 2006 23:28:00 GMT-0400 (Eastern Daylight Time),Wed Jun 14 2006 00:30:00 GMT-0400 (Eastern Daylight Time)
141,Severe Thunderstorm,Warning,Wed Jun 28 2006 16:59:00 GMT-0400 (Eastern Daylight Time),Wed Jun 28 2006 18:00:00 GMT-0400 (Eastern Daylight Time)
145,Severe Thunderstorm,Warning,Sat Jul 01 2006 15:53:00 GMT-0400 (Eastern Daylight Time),Sat Jul 01 2006 16:35:00 GMT-0400 (Eastern Daylight Time)
146,Severe Thunderstorm,Warning,Thu Jul 06 2006 14:06:00 GMT-0400 (Eastern Daylight Time),Thu Jul 06 2006 14:45:00 GMT-0400 (Eastern Daylight Time)
150,Severe Thunderstorm,Warning,Sat Jul 15 2006 19:47:00 GMT-0400 (Eastern Daylight Time),Sat Jul 15 2006 20:30:00 GMT-0400 (Eastern Daylight Time)
157,Severe Thunderstorm,Warning,Wed Jul 26 2006 15:57:00 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2006 16:30:00 GMT-0400 (Eastern Daylight Time)
159,Severe Thunderstorm,Warning,Wed Jul 26 2006 16:27:00 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2006 17:00:00 GMT-0400 (Eastern Daylight Time)
171,Severe Thunderstorm,Warning,Sat Jul 29 2006 17:25:00 GMT-0400 (Eastern Daylight Time),Sat Jul 29 2006 18:30:00 GMT-0400 (Eastern Daylight Time)
178,Severe Thunderstorm,Warning,Sat Jul 29 2006 19:40:00 GMT-0400 (Eastern Daylight Time),Sat Jul 29 2006 20:45:00 GMT-0400 (Eastern Daylight Time)
183,Severe Thunderstorm,Warning,Fri Aug 04 2006 14:42:00 GMT-0400 (Eastern Daylight Time),Fri Aug 04 2006 15:30:00 GMT-0400 (Eastern Daylight Time)
190,Severe Thunderstorm,Warning,Tue Aug 08 2006 16:12:00 GMT-0400 (Eastern Daylight Time),Tue Aug 08 2006 17:06:00 GMT-0400 (Eastern Daylight Time)
3,Flash Flood,Warning,Thu Aug 24 2006 09:23:00 GMT-0400 (Eastern Daylight Time),Thu Aug 24 2006 11:15:00 GMT-0400 (Eastern Daylight Time)
5,Flash Flood,Warning,Thu Aug 31 2006 13:28:00 GMT-0400 (Eastern Daylight Time),Thu Aug 31 2006 15:00:00 GMT-0400 (Eastern Daylight Time)
6,Flash Flood,Warning,Thu Aug 31 2006 14:59:00 GMT-0400 (Eastern Daylight Time),Thu Aug 31 2006 18:00:00 GMT-0400 (Eastern Daylight Time)
208,Severe Thunderstorm,Warning,Sun Oct 08 2006 21:13:00 GMT-0400 (Eastern Daylight Time),Sun Oct 08 2006 22:15:00 GMT-0400 (Eastern Daylight Time)
7,Flash Flood,Warning,Sun Oct 08 2006 22:39:00 GMT-0400 (Eastern Daylight Time),Sun Oct 08 2006 23:30:00 GMT-0400 (Eastern Daylight Time)
46,Tornado,Warning,Sun Oct 08 2006 23:13:00 GMT-0400 (Eastern Daylight Time),Mon Oct 09 2006 00:15:00 GMT-0400 (Eastern Daylight Time)
8,Flash Flood,Warning,Sun Oct 08 2006 23:31:00 GMT-0400 (Eastern Daylight Time),Mon Oct 09 2006 01:00:00 GMT-0400 (Eastern Daylight Time)
861,Tornado,Watch,Wed Nov 15 2006 21:32:00 GMT-0500 (Eastern Standard Time),Thu Nov 16 2006 02:30:00 GMT-0500 (Eastern Standard Time)
